**Name the big three EDA vendors**, their rough market shares, and one tool each does for synthesis, simulation, and timing. Nail these and you understand how chips are designed, and you've written and simulated real hardware.	The big three are **Synopsys** (~31%), **Cadence** (~30%), and **Siemens EDA** (~13%), together over 70% of the ~$20.8B (2026) EDA market. For synthesis (RTL to gates): Synopsys uses Design Compiler/Fusion Compiler, Cadence uses Genus; Siemens EDA has no listed synthesis tool. For simulation: Synopsys VCS, Cadence Xcelium, Siemens Questa. For static timing analysis: Synopsys PrimeTime, Cadence Tempus; Siemens EDA again has no listed STA tool, its strengths instead are DFT (Tessent) and physical verification (Calibre, the industry standard for DRC).	17_4-chip-design-flow-and-hdl
**Trace a chip from sand to shipped part**, naming the major stages.	Raw silica sand is purified into 9N (99.9999999% pure) electronic-grade polysilicon, then melted and pulled via the **Czochralski process** into a monocrystalline ingot, which is sliced and polished into 300mm wafers. Each wafer then goes through the fab loop, deposition, photoresist, lithography, develop, etch, ion implant, and CMP, repeated 60-100+ times to build FEOL transistors and BEOL metal interconnect in a cleanroom. Finished wafers are electrically probed and sorted (wafer sort), diced into individual dies, packaged (flip-chip, 2.5D/3D, chiplets plus HBM), then run through final test and binning before shipping. The whole journey takes roughly 80-120 days and hundreds of process steps.	17_5-semiconductor-manufacturing
**Explain photolithography** as if you're teaching it: resist, mask, exposure, develop, and *use* `R = k₁·λ/NA` to say why wavelength and NA set the resolution limit (and what High-NA EUV trades away).	The wafer is spin-coated with light-sensitive **photoresist**, then a **photomask (reticle)** carrying one layer's circuit pattern (drawn at ~4x scale) is placed above it; a stepper/scanner shines light through the mask and lenses shrink the pattern onto the wafer, chemically exposing the resist (positive resist becomes soluble where exposed, negative resist becomes insoluble). A **developer** then washes away the soluble resist, leaving a hardened stencil that etch transfers into the real material below. The Rayleigh criterion `R ≈ k₁·λ/NA` sets the resolution floor: smaller wavelength λ and bigger numerical aperture NA both shrink R (finer features), while k₁ (~0.25-0.4) is a process-cleverness factor you can push only so far, which is why the industry chased shorter wavelengths (down to 13.5nm EUV) and bigger NA (water immersion, then High-NA EUV). High-NA EUV raises NA from 0.33 to 0.55, shrinking R by roughly 0.6x (about 40% finer), but since depth of focus scales as `λ/NA²`, squaring NA in the denominator collapses the focus margin by about 64%, and the smaller imaging field forces a full reticle to be stitched from two exposures.	17_5-semiconductor-manufacturing
**Walk the multi-patterning ladder** (LELE/SADP/SAQP) and explain why a single EUV exposure is worth so much.	**LELE** (Litho-Etch-Litho-Etch) prints half the lines, etches, then prints the other half offset between them for 2x density, but needs two masks, two etches, and perfect overlay, any misalignment is an electrical disaster. **SADP** (Self-Aligned Double Patterning) prints "mandrels," grows spacers on their sidewalls, then removes the mandrels so the spacers themselves become the fine lines; pitch is set by spacer width rather than litho, giving very uniform but rigid results. **SAQP** repeats SADP a second time for 4x density, used for the finest DUV-era fin/metal layers, with each doubling multiplying mask count, cost, cycle time, and defect opportunities. A single EUV exposure can replace an entire 3- or 4-mask multi-patterning sequence, so it means fewer masks, fewer etch/clean cycles, and fewer overlay-error chances, which lowers cost and raises yield on the critical layers, exactly the pain multi-patterning creates.	17_5-semiconductor-manufacturing
**Make the case for EUV/ASML**, what problem it solves and why it's a geopolitical chokepoint.	EUV uses 13.5nm light, about 14x shorter than 193nm DUV, so a single exposure can print what used to require several expensive, defect-prone DUV multi-patterning passes, solving the resolution wall the industry hit for roughly 20 years stuck at 193nm. Generating and focusing 13.5nm light is extraordinarily hard: it's absorbed by air and glass, so the whole optical path must run in vacuum using mirrors instead of lenses, and the light source works by hitting molten tin droplets with a high-power laser twice, about 50,000 times a second, to vaporize them into 13.5nm-emitting plasma. **ASML** (Netherlands) is the only company on Earth that makes EUV scanners, at $150M-$400M+ per machine, so no country or company can build leading-edge logic chips without ASML, which makes it one of the most strategically critical companies alive and puts it at the center of chip export controls and geopolitics.	17_5-semiconductor-manufacturing
**Explain what "2nm" really means in 2026**, and tell the FinFET → GAA/nanosheet story as *the gate clawing back control of the channel* (1 → 3 → 4 sides).	"2nm" is not a physical measurement, nothing on the chip is actually 2nm, the smallest features are more like 20-30nm. It's a marketing label for a density/performance/power generation, and the honest metric engineers actually use is transistor density in MTr/mm². The real story is the transistor's structure: planar transistors controlled the channel from only **1 face**, and below ~22nm the source and drain got close enough to fight the gate for control (short-channel effects, causing leakage). FinFET (~2011) stood the channel up as a fin so the gate wraps **3 sides**, restoring control. GAA/nanosheet transistors, arriving at the 2nm-class node in 2026, stack horizontal silicon sheets with the gate wrapping all **4 sides** of each sheet, the best possible control and lowest leakage. Since there's nowhere past wrapping all four sides, the next frontier is stacking transistors on top of each other (CFET) rather than re-wrapping the gate.	17_5-semiconductor-manufacturing
**Explain why yield dominates cost**, why big dies are expensive (the exponential), what the learning curve is, and what binning recovers.	Yield dominates cost because a wafer costs roughly the same to process (about $15,000-$30,000 for a leading-edge 300mm wafer) whether the resulting chips work or not, so cost per good die = wafer cost divided by working dies. Big dies are expensive because defect-free probability follows roughly `e^(−D₀·A)`, with die area A in the exponent, so doubling die area more than doubles the kill rate, which is exactly why huge GPU and server-CPU dies cost so much more than small ones. The **learning curve** is the fact that a new node's defect density D₀ starts high (unproven recipes, drifting tools) and falls steadily over months to years as engineers hunt down and fix the dominant defect mechanisms, so yield climbs continuously over a node's life, this climb is the central job of yield engineering. **Binning** recovers value from imperfect dies by selling them as lower-tier SKUs, speed binning (slower parts sold cheaper), functional binning/harvesting (a die with a bad core ships as a cut-down part), and power binning (low-leakage parts become premium low-power SKUs), turning otherwise-scrapped or downgraded silicon into revenue.	17_5-semiconductor-manufacturing
**Quantify chiplets vs monolithic**, the yield win, the packaging tax, and the U-shaped optimal split.	The chapter's model splits a fixed total silicon area into N dies and shows the win directly: for 8cm² of total silicon, a monolithic die yields only about 45% (you scrap over half the silicon), while splitting into 4 chiplets yields about 82% each and 8 chiplets about 90% each, because a defect now only kills a small chiplet (~1/N of the silicon) instead of the whole die. The packaging tax is real, though: the model charges roughly $4 per chiplet for packaging/interposer/assembly and a 98.5% assembly yield, both of which eat into the savings. The result is a **U-shaped cost curve**: splitting helps a lot at first (you stop scrapping huge dies), then the per-chiplet packaging cost and compounding assembly-yield loss overtake the savings; small dies or low defect density favor staying monolithic, while big dies or high defect density (flagship GPUs, server CPUs on a fresh node) favor chiplets decisively, which is exactly why AMD, Apple, and Nvidia use them.	17_5-semiconductor-manufacturing
**Pitch advanced packaging** (2.5D/3D/HBM/CoWoS) as a parallel path to performance.	As transistor scaling slows and node costs soar, packaging has stopped being an afterthought and become a primary lever for performance alongside the fab process itself. **2.5D integration** places multiple dies side by side on a passive silicon interposer with ultra-dense wiring so they talk at near on-chip bandwidth; **TSMC's CoWoS** is the famous example, connecting a high-end AI GPU's compute die to its memory. **3D integration** stacks dies vertically and connects them through **TSVs (Through-Silicon Vias)** for maximum density and shortest wires; **HBM (High-Bandwidth Memory)** is stacked DRAM enabled entirely by 3D packaging, and it's the memory feeding modern AI accelerators. CoWoS-class packaging capacity is currently a bottleneck for the entire AI hardware boom, which is exactly why packaging is now spoken of in the same breath as node scaling.	17_5-semiconductor-manufacturing
**Identify the manufacturing-side roles that fit a software/data background** (yield analytics, metrology/inspection ADC, computational litho) and what they involve. Nail these and you understand how chips are physically made, and you've quantified the economics yourself.	**Yield / process-data analytics** (at TSMC, Intel, Micron, GlobalFoundries, Samsung, Applied Materials) means mining the fab's massive per-wafer, per-step, per-tool datasets to correlate defects with specific tools, recipes, or steps, build predictive and anomaly-detection models, and drive the yield learning curve down, pure statistics and ML applied to manufacturing data. **Metrology and inspection** roles sit on the fab's data firehose: metrology measures dimensions like critical dimension and overlay (CD-SEM, scatterometry, ellipsometry), while inspection scans for defects, KLA is the dominant inspection-tool maker, and turning those images into "which tool is drifting, which defects actually kill chips" is statistical process control plus image classification, with automatic defect classification (ADC) on inspection images being a clean CNN application. **Computational lithography** (OPC, inverse lithography, source-mask optimization at ASML, foundries' litho teams, and EDA groups at Synopsys/Siemens) deliberately distorts mask patterns in software so diffraction produces the intended shape, a massive simulation problem that's increasingly ML-accelerated.	17_5-semiconductor-manufacturing
**Draw the industry map**, IDM vs fabless vs foundry vs EDA vs equipment, with two companies in each, and place TSMC, Nvidia, Synopsys, Intel, and ASML correctly.	**IDM** (designs and manufactures its own chips): Intel, Samsung (also Micron, Texas Instruments, SK Hynix). **Fabless** (designs chips, owns no fabs, pays a foundry): Nvidia, Qualcomm (also AMD, Apple, Broadcom, ARM, which licenses IP rather than selling chips). **Pure-play foundry** (manufactures other companies' designs): TSMC, the giant leader, plus GlobalFoundries and UMC. **EDA** (software tools every designer uses): Synopsys, Cadence (also Siemens EDA), an oligopoly holding over 70% of the market. **Equipment/materials** (build the machines fabs run on): ASML, the sole EUV-scanner maker, plus Applied Materials, Lam Research, and KLA. Placing the named companies: TSMC is a foundry, Nvidia is fabless, Synopsys is EDA, Intel is an IDM, and ASML is equipment.	17_6-semiconductor-careers
**Rank the roles** for a software/data grad and, for your top two (DV and yield/process-data analytics), state the *day-to-day*, the *skills wanted*, *which of your exact resume skills transfer*, and the *difficulty to break in*.	Ranked best-fit to still-good: **Design Verification** engineer and **EDA Software** engineer (both top-tier fits), then **Yield/Process-Data Analytics**, **FPGA/Digital Design**, and **Firmware/Embedded** (strong fits), then **DFT/Test** and **Physical Design** (moderate fits), with **ML-for-EDA** as a research-adjacent standout differentiator. For **DV**: day-to-day is building SystemVerilog/UVM testbenches, writing constrained-random stimulus and assertions, running simulations (VCS/Xcelium/Questa), triaging failures, and building regression automation; it wants SystemVerilog+UVM, scripting, Linux, and digital-design grasp; your Python transfers to flow automation and log parsing, C++ to reference-model scoreboards, telemetry/observability transfers directly to coverage analysis and failure triage (the killer analogy), and CI/CD transfers because nightly regressions are CI for hardware; difficulty is low-medium, the easiest strong-fit door, since the only real gap (SystemVerilog/UVM) is learnable in weeks. For **yield/process-data analytics**: day-to-day is mining per-wafer/per-step/per-tool datasets and wafer maps to find what's hurting yield, build predictive/anomaly models, and catch tool drift, living in pandas/SQL/notebooks/dashboards; it wants statistics, data wrangling, and ML; your pandas/SQL is the daily medium, ML/PyTorch/TensorFlow maps to wafer-map defect classification, and telemetry/observability transfers almost 1:1 since fab tool sensor data is telemetry at massive scale, arguably the single best resume-to-role match in the whole chapter; difficulty is low-medium if the req exists, needing the least hardware-specific knowledge, but reqs are fewer and vaguely titled, so you have to hunt for them.	17_6-semiconductor-careers
**Pitch your transferable skills**, turn three real resume bullets (a data-pipeline one, a telemetry/observability one, and a CI/CD one) into verification/EDA *and* yield-analytics bullets without fabricating anything.	A data-pipeline bullet (e.g. building a real-time analytics pipeline and dashboard) reframes for verification/EDA as automated data/regression pipelines processing large result sets with strict boundary validation, the same rigor verification regressions demand, and for yield-analytics as high-volume manufacturing-data ingestion and validation pipelines. A telemetry/observability bullet (logging, metrics, tracing across services) reframes for verification/EDA as instrumenting systems with telemetry to surface failures fast, directly analogous to coverage analysis and failure triage in design verification, and for yield-analytics as fab tool-data monitoring and anomaly detection, the same instrument-collect-detect loop at wafer/lot/tool scale. A CI/CD bullet (dashboards monitoring service metrics and alerting on anomalies) reframes for verification/EDA as building and maintaining regression infrastructure, nightly regressions are CI for hardware, and for yield-analytics as anomaly-detection and monitoring pipelines over high-volume telemetry, surfacing drift and outliers, extendable with ML classifiers like defect-pattern or wafer-map classification. Every reframe stays true to the real work, it just re-weights which truth leads.	17_6-semiconductor-careers
**Answer the core interview topics** cold: CMOS inverter, setup/hold (and *work the timing slack calc*), metastability, CDC + the two-flop synchronizer, Moore vs Mealy, pipelining + hazards, blocking vs non-blocking, sync vs async reset, clock gating, dynamic vs static power, coverage (code vs functional), assertions, constrained-random vs directed, the *FIFO-depth calc*, and why verification matters.	A **CMOS inverter** pairs a PMOS (pulls output high) with an NMOS (pulls output low); exactly one conducts at a time, so there's almost no static power, power is burned mainly while switching. **Setup time** is how long data must be stable before a clock edge, **hold time** is how long after; violating setup means data arrives too late (wrong/metastable capture, usually a too-slow combinational path), violating hold means data changed too soon (corrupted capture, path too fast). Worked slack: with T=2.0ns, clk-to-Q=0.3ns, comb delay=1.2ns, setup=0.2ns, skew=+0.1ns, arrival = 0.3+1.2 = 1.5ns and required = 2.0+0.1−0.2 = 1.9ns, so slack = +0.4ns, it passes. **Metastability** is when a setup/hold violation puts a flop in an unstable state that resolves unpredictably; you manage (not eliminate) it with synchronizers, quantified by MTBF. **CDC** happens when a signal crosses clock domains and can be sampled mid-transition; the fix for a single control bit is a **two-flop synchronizer** (the first flop may go metastable but gets a full cycle to settle before the second samples it), while multi-bit data needs a handshake or an async FIFO with Gray-coded pointers. A **Moore** machine's outputs depend only on state (glitch-free); a **Mealy** machine's outputs also depend on inputs (fewer states, can glitch). **Pipelining** splits a long combinational path into clocked stages to raise clock frequency and throughput at the cost of latency, with **data hazards** (fixed by forwarding/stalling), **control hazards** (branch prediction/flush), and **structural hazards** (resource conflicts). **Blocking `=`** belongs in combinational `always @(*)` blocks (executes in order); **non-blocking `<=`** belongs in clocked `always @(posedge clk)` blocks (all RHS sampled first, then all LHS update together, modeling real flip-flops); mixing them causes sim/synth mismatches. **Synchronous reset** is sampled only on the clock edge (clean for STA, needs a running clock); **asynchronous reset** forces the flop immediately (works at power-up but risks glitches and reset-removal timing); best practice is asynchronous assertion with synchronous de-assertion via a reset synchronizer. **Clock gating** disables the clock to idle flops to cut dynamic power, using a proper ICG cell rather than ANDing the clock to avoid glitches. **Dynamic power** (proportional to C·V²·f·α) comes from switching and is cut via DVFS and clock gating; **static/leakage power** leaks even when idle and is cut via power gating and multi-Vt cells. **Code coverage** is automatic and structural (line/branch/toggle, what code ran); **functional coverage** is intentional (covergroups over scenarios that matter, what you actually tested); verification is done when coverage closes, not when tests pass. **Assertions (SVA)** are inline, machine-checkable claims (e.g. request followed by grant within 5 cycles) that self-check continuously and fire right at the violation. **Directed** tests hand-write known scenarios; **constrained-random** generates many legal randomized scenarios within constraints (fuzzing for hardware), steered by coverage feedback. Worked **FIFO depth**: a producer writing 1 item/cycle in bursts of 120 against a consumer reading 4 every 5 cycles (0.8/cycle) accumulates at a net fill rate of 0.2/cycle × 120 cycles = 24 items, so depth ≥ 24 (rounded to 32). Finally, **verification matters** because a bug caught here costs an afternoon, while one that escapes to silicon costs a multi-million-dollar respin and months of delay, which is why it consumes 40-70% of project effort and outstaffs design 2:1 or 3:1.	17_6-semiconductor-careers
**Walk the 16-week plan** block by block, what you learn and ship in each of foundations / FPGA / verification / capstone, and which portfolio repo each block produces.	**Block 1, weeks 1-4 (HDL & digital foundations):** Verilog basics, blocking vs non-blocking, combinational vs sequential, the three-block FSM pattern, and a computer-architecture refresh (pipelining, caches, CMOS inverter, setup/hold) via HDLBits and nand2tetris; produces the `hdl-basics` repo (counter, ALU, FSMs). **Block 2, weeks 5-8 (real hardware on an FPGA):** get a board (Arty A7/Basys 3 or Tang Nano), learn the synth→place→route→bitstream flow, and build blink/debounce, a 7-segment/PWM driver, a UART, and a FIFO with timing constraints; produces `fpga-uart` plus 2-3 FPGA repos with demo GIFs. **Block 3, weeks 9-12 (verification, the differentiator):** SystemVerilog classes, randomization and constraints, SVA assertions, functional coverage driven to 100% on the ALU, and UVM basics (agent/driver/monitor/scoreboard) plus CDC and the FIFO-depth calculation on an async FIFO; produces `alu-verified` and `fifo-cdc`. **Block 4, weeks 13-16 (capstone, automation, apply):** design and verify a small RV32I RISC-V CPU with a reference model, read a static-timing report, write Tcl/Python flow automation or an ML-on-fab-data demo, then polish and start applying to 5+ new-grad roles a week; produces `tiny-riscv` plus `eda-scripting` or `ml-for-eda`.	17_6-semiconductor-careers
**Recite the portfolio**, name all six repos and, for `alu-verified`, `fifo-cdc`, and `tiny-riscv`, the exact interview questions each one lets you answer *and point to*.	The six repos are `hdl-basics` (fundamentals: counter, mux/demux, adder, shift register, FSMs), `alu-verified` (the verification centerpiece), `fpga-uart` (real silicon on a real board), `fifo-cdc` (the CDC concept repo), `tiny-riscv` (the standout capstone), and `ml-for-eda`/`fab-economics` (the unique data/ML card). `alu-verified` lets you answer and point to verification methodology, constrained-random vs directed testing, functional vs code coverage, assertions (SVA), and how you debug a failure, the core DV question cluster. `fifo-cdc` lets you answer and point to metastability, clock-domain crossing, two-flop synchronizers, the Gray-coded async FIFO, and the FIFO-depth calculation. `tiny-riscv` demonstrates real computer-architecture understanding and the ability to design and verify a non-trivial block end to end, and pairs with reading a static-timing report and identifying a CDC path.	17_6-semiconductor-careers
**Run the job-search playbook**, categories of target companies, where new-grad programs and ASIC/VLSI postings live, how you'd network into a referral, and how you'd set comp expectations (and where to verify the numbers).	Target company categories: **design & fabless** (Nvidia, AMD, Apple, Qualcomm, Broadcom, ARM, Marvell, Cerebras, Tenstorrent, SiFive, plus hyperscaler silicon teams like Google TPU and Amazon Annapurna/Graviton/Trainium), **IDMs** (Intel, Samsung, Micron, Texas Instruments, Analog Devices), **foundries** (TSMC including TSMC Arizona, GlobalFoundries, where yield/process-data jobs concentrate), **EDA** (Synopsys, Cadence, Siemens EDA), and **equipment/inspection** (ASML, Applied Materials, Lam Research, KLA). New-grad postings live under searches like "[company] university/new grad/rotational" (Intel, Nvidia, AMD, Qualcomm, Micron, TI all run named programs), on filtered company career sites and LinkedIn saved searches for exact titles, and in VLSI/ASIC communities (r/FPGA, r/chipdesign, VLSI job boards, Verification Academy forums, local IEEE chapters); CHIPS-Act-funded fabs like TSMC Arizona are unusually open to new grads right now. Networking into a referral: build the portfolio first so outreach has something concrete to point at, find people actually doing the target role on LinkedIn and send a short non-asking message asking for a 15-minute chat, be visibly useful in communities, and only ask for a referral after rapport is built, then follow up with converted interns or alumni for the warmest intros. For comp, treat any range as a starting orientation only and pull current numbers for the exact company, level, and city from levels.fyi, Glassdoor, or Blind right before an offer conversation; EDA and hyperscaler/big-fabless roles tend to sit higher, geography matters a lot, and a strong portfolio is real negotiating leverage.	17_6-semiconductor-careers
**Explain why now is a strong moment to enter** the field. Nail these and you're not just *curious* about semiconductors: you're a **candidate** with a plan, a portfolio, and a story. That completes the Semiconductors part: from [what a semiconductor is](17.1-semiconductor-physics.md), through [how chips are designed](17.4-chip-design-flow-and-hdl.md) and [made](17.5-semiconductor-manufacturing.md), to a concrete path into the field. Time to write some Verilog and start the 16 weeks.	Three forces line up right now. The **CHIPS Act** committed $52.7B (about $33.7B awarded) to re-shore US manufacturing, funding new fabs like TSMC Arizona, Intel, and Micron and creating thousands of new engineering jobs from a low base. The **AI-driven design boom** has every hyperscaler and startup wanting custom accelerators, which is exploding demand for design and especially verification headcount. And there's a widely reported **workforce shortage**, the industry is hiring faster than universities produce hardware engineers, which is a structural opening for a motivated CS grad who skills up on SystemVerilog/UVM, FPGA work, and a real portfolio.	17_6-semiconductor-careers
**The call stack.** Trace `factorial(4)` frame by frame: draw the stack as it grows toward the base case and as it unwinds. At its deepest, how many frames are on the stack, and what's the space complexity in terms of `n`?	The stack grows one frame per call: `factorial(4)` pauses waiting on `factorial(3)`, which pauses waiting on `factorial(2)`, then `factorial(1)`, until `factorial(0)` hits the base case and returns `1` with no further recursion. At its deepest, right when `factorial(0)` returns, there are `n + 1 = 5` frames stacked (`factorial(4)` through `factorial(0)`). It then unwinds: `factorial(1)` resumes as `1*1=1`, `factorial(2)` as `2*1=2`, `factorial(3)` as `3*2=6`, `factorial(4)` as `4*6=24`, popping one frame per step. Space complexity is **O(n)**, since the stack holds up to `n+1` frames at once, the hidden memory cost that iteration doesn't pay.	03_1-recursion
**Base case & progress.** What two things must every recursive function have, and what specifically goes wrong if (a) the base case is missing, or (b) the recursive call doesn't move strictly closer to the base case? Which error does Python raise?	Every recursive function needs a **base case** (a version of the problem small enough to answer without recursing) and a **recursive case** that shrinks the problem, making progress toward that base case each call. (a) If the base case is missing, there's no floor to land on, so the function keeps descending forever, like `bad_countdown` calling itself with no stopping condition. (b) If the recursive call doesn't move strictly closer to the base case, for example `bad_sum` passing the same `lst` back instead of `lst[1:]`, it's an infinite loop wearing a recursion costume: a base case exists but is never reached. Both cases raise `RecursionError: maximum recursion depth exceeded`, since Python's recursion limit (around 1000 frames) gets hit before anything ever returns.	03_1-recursion
**The leap of faith.** Explain how writing a recursive function maps onto a proof by induction. When you write `reverse(lst[1:]) + [lst[0]]`, what are you *assuming*, and why are you allowed to assume it without tracing the whole thing?	A recursive function's base case matches induction's base case, and its recursive case matches the inductive step: "if the smaller call is correct, then this call is correct." If both hold, the function is correct for all `n` by induction, exactly the same logic used for `factorial`. When you write `reverse(lst[1:]) + [lst[0]]`, you're assuming `reverse(lst[1:])` already correctly reverses the tail, the smaller subproblem, without tracing how it does it. You're allowed to assume this because induction guarantees it: the base case (`reverse([]) == []`) is trivially correct, and every call shrinks the list by one element until it bottoms out there, so trusting the smaller call is the whole point of the leap of faith, not a shortcut around correctness.	03_1-recursion
**Fibonacci.** Why is `fib_naive` O(2ⁿ)? Draw the recursion tree for `fib(4)` and circle a repeated subproblem. Then explain in one sentence how memoization drops it to O(n), what exactly does the memo store and how many times does each `fib(k)` get truly computed?	`fib_naive` is O(2ⁿ) because every call branches into two more recursive calls, `fib(n-1)` and `fib(n-2)`, and those branches overlap heavily: in the `fib(4)` tree, `fib(4)` splits into `fib(3)` and `fib(2)`, and `fib(3)` splits into `fib(2)` and `fib(1)`, so `fib(2)` (circle it) gets computed twice, once directly and once inside `fib(3)`, and the call count roughly doubles with each extra level. Memoization drops it to O(n) because the instant a `fib(k)` is computed it's cached, so every later request for that same `fib(k)` becomes an O(1) lookup instead of recomputing the whole subtree. The memo stores each computed value keyed by `n` (`memo[n] = result`), and since there are only `n` distinct subproblems (`fib(0)` through `fib(n)`), each `fib(k)` is truly computed exactly once.	03_1-recursion
**Hanoi recurrence.** Starting from `M(n) = 2·M(n-1) + 1` and `M(0) = 0`, derive the closed form `M(n) = 2ⁿ − 1`. Is this exponential cost a flaw in the algorithm or inherent to the problem? (Contrast with naive Fibonacci.)	Unrolling `M(n) = 2·M(n-1) + 1` repeatedly gives `M(n) = 2ᵏ·M(n-k) + (2ᵏ⁻¹ + ... + 2 + 1)`. Setting `k = n` hits the base case `M(0) = 0`, leaving `M(n) = 0 + (2ⁿ⁻¹ + ... + 1)`, and that sum is a geometric series equal to `2ⁿ - 1`. This exponential cost is inherent to the problem, not a flaw: Hanoi is optimal, you cannot move `n` disks in fewer moves, unlike naive `fib_naive`, where the exponential blowup was a bad implementation caused by overlapping subproblems and could be fixed down to O(n) with memoization. Hanoi has no overlapping subproblems to memoize away, every one of the `2ⁿ - 1` moves is genuinely necessary.	03_1-recursion
**Recursion vs iteration in Python.** What is tail recursion, and why doesn't Python's version of a tail-recursive factorial save any stack space? Given that, when should you convert a recursive function to an explicit-stack iterative one, and when should you leave it recursive?	Tail recursion is when the recursive call is the very last thing a function does, with nothing left to compute after it returns, like `fact_tail`'s `return fact_tail(n - 1, acc * n)`, versus `fact`'s pending multiply after the call returns. Python doesn't perform tail-call optimization (Guido left it out deliberately to keep stack traces clean for debugging), so even a tail-recursive function pushes a fresh frame on every call and gains no stack savings, which is why Python still enforces a recursion limit (around 1000 frames) and raises `RecursionError` regardless. Convert to an explicit-stack iterative version when recursion depth scales with input size `n` and `n` could be large (deep lists, huge ranges), or when the function sits in a hot loop and per-call overhead matters. Leave it recursive when depth is bounded or logarithmic (like divide & conquer on halves) or when recursion is clearly more readable, readability is a real feature worth keeping.	03_1-recursion
**Spotting the tool.** Given a new problem, name three structural signals that tell you "use recursion here," and explain why the arithmetic-expression evaluator's precedence rules came for free from the grammar's call hierarchy.	Three signals: the problem is defined in terms of itself (a self-referential definition, like "an expression is a number, or two expressions joined by an operator"), there's a tree or graph structure to walk (file systems, nested JSON, DFS is recursion), or the ask is "all combinations / subsets / paths / ways," which signals backtracking (choose, recurse, un-choose). The evaluator's precedence came free because its grammar is itself a call hierarchy: `parse_expr` calls `parse_term`, which calls `parse_factor`, so multiplication automatically binds tighter than addition without anyone coding an explicit precedence rule. And because `parse_factor` loops back to `parse_expr` through parentheses, that single recursive edge in the grammar lets nesting go to unlimited depth.	03_1-recursion
State the Master Theorem and apply it to `T(n) = 2T(n/2) + Θ(n)`. Which case is it, and what's the closed form? Then re-derive the same answer with a recursion-tree argument (how many levels, how much work per level, why).	The Master Theorem compares `f(n)` against the watershed `n^(log_b a)` for `T(n) = aT(n/b) + f(n)`: if `f(n)` is polynomially smaller, `T(n) = Θ(n^(log_b a))` (Case 1); if `f(n) = Θ(n^(log_b a))`, `T(n) = Θ(n^(log_b a) log n)` (Case 2); if `f(n)` is polynomially larger, `T(n) = Θ(f(n))` (Case 3). For `T(n) = 2T(n/2) + Θ(n)`, `a=2`, `b=2`, so the watershed is `n^(log_2 2) = n`, and `f(n) = Θ(n)` matches it exactly, that's **Case 2**, giving the closed form `T(n) = Θ(n log n)`. The recursion tree confirms it: halving `n` down to 1 takes `log₂ n + 1` levels, and at every level the per-node work sums to exactly `n` (`2^k` nodes each doing `n/2^k` merge work), so total work is `n` times `(log₂ n + 1)` levels, which is `Θ(n log n)`.	03_2-sorting
Why is a sorted (or reverse-sorted) array the worst case for naive-pivot quicksort, and how exactly does randomization fix it? Write the degenerate recurrence and show it solves to Θ(n²). Why doesn't randomization change the worst-case bound, yet still "fixes" the problem in practice?	A naive-pivot quicksort that always picks the last (or first) element as pivot peels off exactly one element per partition on an already-sorted (or reverse-sorted) array, since that element is always the max or min, giving the maximally unbalanced split. This gives the degenerate recurrence `T(n) = T(n-1) + Θ(n)`, which sums to `n + (n-1) + (n-2) + ... + 1 = n(n+1)/2 = Θ(n²)`. Randomizing the pivot fixes this in practice because the pivot's badness no longer depends on the input's order, an adversary or a sorted array can't force a bad choice since the pivot is chosen uniformly at random each time. Randomization doesn't change the worst-case *bound* (an unlucky sequence of random pivots could still produce Θ(n²)), but it makes that sequence astronomically unlikely, so the expected running time is Θ(n log n) regardless of input.	03_2-sorting
Prove the Ω(n log n) lower bound for comparison sorts. Walk through the decision-tree model: why must there be ≥ n! leaves, why does that force height ≥ log₂(n!), and how does Stirling turn that into Θ(n log n)?	Model any comparison sort as a binary decision tree where each internal node is a comparison and each leaf is a final output permutation. The tree must have at least `n!` leaves because the algorithm must be able to produce every one of the `n!` possible orderings of the input, since any of them could be the correct sorted answer for some input. A binary tree of height `h` has at most `2ʰ` leaves, so `2ʰ ≥ n!`, which forces `h ≥ log₂(n!)`, and since the tree's height equals the worst-case number of comparisons, that's a lower bound on comparisons. Stirling's approximation gives `log₂(n!) = n log₂ n − n log₂ e + O(log n) = Θ(n log n)`, so every comparison-based sort makes **Ω(n log n)** comparisons in the worst case, a bound merge sort and heapsort actually match.	03_2-sorting
Counting sort runs in O(n + k) and "beats" the n log n lower bound: explain why that's not a contradiction. When does counting sort become a bad choice, and why does radix sort require its inner sort to be stable?	It's not a contradiction because the Ω(n log n) bound only applies to **comparison sorts**, and counting sort never compares two elements against each other, it indexes directly into a count array by value, so the bound simply doesn't apply to it. Counting sort becomes a bad choice when `k ≫ n` (the key range is much bigger than the element count), since it allocates a `count` array of size `k`, so sorting two elements spanning a billion-value range wastes a billion-element array. Radix sort requires its inner (per-digit) sort to be stable because it processes digits from least to most significant, and a later, higher-digit pass must not scramble the ordering that earlier, lower-digit passes already established, stability is what guarantees that.	03_2-sorting
